model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order
DirectTabular,-1.6950196056644584,-1.6950196056644584,0.01851201057434082,0.015332937240600586,0.287797212600708,3
RecursiveTabular,-1.425327638516603,-1.425327638516603,0.014724969863891602,0.013324975967407227,0.3812530040740967,2
TemporalFusionTransformer,-1.3542463236400937,-1.3542463236400937,0.023025035858154297,0.011206865310668945,35.32371711730957,7
Chronos2,-1.3156355351720972,-1.3156355351720972,0.7412660121917725,0.023305892944335938,0.7353191375732422,6
ETS,-1.228077982781453,-1.228077982781453,0.026772022247314453,0.014606952667236328,0.003519773483276367,4
SeasonalNaive,-1.2280779768045675,-1.2280779768045675,0.013946056365966797,0.014020919799804688,0.0033502578735351562,1
WeightedEnsemble,-0.9734197265408542,-0.9734197265408542,0.027681350708007812,0.012195732560940087,0.07501154101919383,8
Theta,-0.9734197265408542,-0.9734197265408542,0.027470111846923828,0.012069940567016602,0.003419160842895508,5
