mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
-0.010199405,-0.013784526,-0.012137292,-0.0119362725,-0.011039499,-0.010199405,-0.009584926,-0.010448513,-0.00938592,-0.008087497
-0.008803298,-0.012636209,-0.0100013735,-0.009634114,-0.00871071,-0.008803298,-0.007999811,-0.0076394593,-0.0073888144,-0.005546529
-0.016466301,-0.019497346,-0.018709943,-0.017396335,-0.016968224,-0.016466301,-0.016334029,-0.014614624,-0.0143053625,-0.011152976
