model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order
DirectTabular,-4.270225398278114,-4.270225398278114,0.01711583137512207,0.014766693115234375,0.26497745513916016,3
ETS,-1.985901644091762,-1.985901644091762,0.014831066131591797,0.014428138732910156,0.003487825393676758,4
SeasonalNaive,-1.9858519745970096,-1.9858519745970096,0.014230012893676758,0.011662006378173828,0.0031859874725341797,1
Theta,-1.6738036329116956,-1.6738036329116956,0.015449047088623047,0.014276266098022461,0.003337860107421875,5
RecursiveTabular,-1.6500097379734946,-1.6500097379734946,0.016087770462036133,0.01510477066040039,0.35957932472229004,2
Chronos2,-1.0902669236234261,-1.0902669236234261,0.7546586990356445,0.022784948348999023,0.7266979217529297,6
TemporalFusionTransformer,-0.9409694395492125,-0.9409694395492125,0.01985907554626465,0.011336326599121094,37.831695556640625,7
WeightedEnsemble,-0.8957603510941569,-0.8957603510941569,0.7748661041259766,0.034477232955396175,0.07348224997986108,8
