model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order
DirectTabular,-2.73675400635833,-2.73675400635833,0.01774883270263672,0.0150909423828125,0.37862205505371094,3
ETS,-2.65922933916675,-2.65922933916675,0.013018131256103516,0.0127410888671875,0.0034492015838623047,4
SeasonalNaive,-2.6592293305671117,-2.6592293305671117,0.012353181838989258,0.011704683303833008,0.0035195350646972656,1
Theta,-2.384561614956256,-2.384561614956256,0.018071889877319336,0.016915082931518555,0.0033960342407226562,5
TemporalFusionTransformer,-0.825648072733844,-0.825648072733844,0.02135300636291504,0.0051381587982177734,35.19052863121033,7
Chronos2,-0.7731348533991595,-0.7731348533991595,0.8248481750488281,0.021275997161865234,0.7120449542999268,6
RecursiveTabular,-0.6888228769186643,-0.6888228769186643,0.02023482322692871,0.019001007080078125,0.30596470832824707,2
WeightedEnsemble,-0.5840669015855833,-0.5840669015855833,0.8454601764678955,0.040656920231413096,0.07335804202011786,8
