model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order
Theta,-1.6266258137094116,-1.6266258137094116,0.014892101287841797,0.013822078704833984,0.003377676010131836,5
RecursiveTabular,-1.5726671584176304,-1.5726671584176304,0.015525102615356445,0.014629840850830078,0.37709617614746094,2
DirectTabular,-1.518582873844709,-1.518582873844709,0.017132043838500977,0.014537811279296875,0.36885833740234375,3
TemporalFusionTransformer,-1.3861760926471787,-1.3861760926471787,0.020872831344604492,0.00449681282043457,31.08317995071411,7
SeasonalNaive,-1.2686125136221915,-1.2686125136221915,0.016600847244262695,0.016576051712036133,0.0035398006439208984,1
ETS,-1.268612501983599,-1.268612501983599,0.017255783081054688,0.012923002243041992,0.0034132003784179688,4
Chronos2,-0.3968911085830033,-0.3968911085830033,0.7782700061798096,0.025515079498291016,0.7484989166259766,6
WeightedEnsemble,-0.24693962178418394,-0.24693962178418394,0.8326025009155273,0.058277110423659906,0.07368329100427218,8
