model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order
DirectTabular,-0.9257321409119278,-0.9257321409119278,0.5329861640930176,0.17508316040039062,0.8403089046478271,3
Theta,-0.79005641980694,-0.79005641980694,0.3884871006011963,0.5835731029510498,0.05242490768432617,5
SeasonalNaive,-0.6645699617170944,-0.6645699617170944,0.8751907348632812,0.2096848487854004,0.011887073516845703,1
ETS,-0.6645699617170943,-0.6645699617170943,0.484661340713501,0.2446589469909668,0.019220829010009766,4
RecursiveTabular,-0.6135706266165264,-0.6135706266165264,0.12773990631103516,0.03329300880432129,3.0428929328918457,2
Chronos2,-0.5654676911089044,-0.5654676911089044,3.1481966972351074,5.3120269775390625,1.897716760635376,6
WeightedEnsemble,-0.4298738870318788,-0.4298738870318788,0.21309113502502441,0.3070951028203126,0.49764004099415615,8
TemporalFusionTransformer,-0.4298738870318788,-0.4298738870318788,0.210676908493042,0.303969144821167,52.75214624404907,7
