mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
-0.09277806563678395,-0.12887876353497546,-0.11711975891727691,-0.10859312257515391,-0.10021236772514795,-0.09277806563678395,-0.0851677044662695,-0.07748762456734004,-0.06863376245069046,-0.055398229709970756
-0.09468515030616959,-0.14527911580551028,-0.12812323577170526,-0.115660109308686,-0.10477656280666664,-0.09468515030616959,-0.08498026461381519,-0.07371905749456353,-0.06053648899926668,-0.04233955191150823
-0.09347987467266418,-0.15642139981448958,-0.13495305603459037,-0.12017361904082094,-0.10579264861619456,-0.09347987467266418,-0.08011688923993321,-0.06687475496070783,-0.05101964598119297,-0.029448541465394554
-0.10907562076622684,-0.17652602158945993,-0.15492848268364998,-0.13641391925760668,-0.12234306064225624,-0.10907562076622684,-0.09365705112289877,-0.07705087355176925,-0.05988834836019824,-0.03629515700600232
-0.09943826097040102,-0.17719893191604563,-0.15170920240437852,-0.13160355497149737,-0.11507422714062682,-0.09943826097040102,-0.08308499387849669,-0.06498721824913561,-0.04618308573237641,-0.016755467563035142
-0.09602370458631442,-0.1850430330560714,-0.15649177223370406,-0.13410062146261598,-0.11536694050568697,-0.09602370458631442,-0.07927810241618849,-0.061054057935895384,-0.0402169194633913,-0.007369782391352969
-0.09085700367819849,-0.1864241917265121,-0.15472544647557332,-0.13261937980649774,-0.10955358366168444,-0.09085700367819849,-0.07078122809396448,-0.05260903568382327,-0.028783015522463838,0.005292236299201555
-0.10106002405927447,-0.20587641867509981,-0.17065764830101554,-0.14460383383492392,-0.11935519425149238,-0.10106002405927447,-0.08343229550338051,-0.06197703241787331,-0.03622204164741152,0.0015922320755298973
-0.09121911253889556,-0.2046144947195685,-0.16616639466371633,-0.13904758313971782,-0.11535368948511811,-0.09121911253889556,-0.07018490099298733,-0.0489122821196147,-0.022996170789587617,0.017681505731006967
-0.08696907013231953,-0.20495667861571684,-0.16459572063927425,-0.13646045562971673,-0.10931645530787976,-0.08696907013231953,-0.06431356992146381,-0.042365250605343185,-0.014552578971826116,0.02673475066842529
-0.06530440891004899,-0.1906723439369667,-0.14753793521483838,-0.11780348443458417,-0.09125241247907892,-0.06530440891004899,-0.04089158257185399,-0.017030783953414935,0.01134209673864649,0.051059374668261326
-0.06509161527244972,-0.1923651255457503,-0.14948590364535186,-0.11649246210189532,-0.08988595265719079,-0.06509161527244972,-0.03952280679846476,-0.011071482375220279,0.019827421391807067,0.05956734284571385
