mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
-0.10273958429355512,-0.13332971149436207,-0.12197763466017716,-0.11973590948346587,-0.11028793282274503,-0.10273958429355512,-0.09993419714127065,-0.0874687632784729,-0.07782893660059478,-0.06868602862523607
-0.10974552829495884,-0.14582704018921216,-0.13379098279634882,-0.12727779812052226,-0.11858354572191745,-0.10974552829495884,-0.10344920007018968,-0.0903620816263483,-0.07901650346074367,-0.06586800360424397
-0.11471321755512194,-0.15444785650626416,-0.1414488057290377,-0.1324577275037671,-0.12403510517457575,-0.11471321755512194,-0.10596853945302785,-0.09272014254359623,-0.08017061114588034,-0.06378578557741318
-0.11702654747800394,-0.1638920349063607,-0.14939710602832568,-0.13756742418452944,-0.12795594109342873,-0.11702654747800394,-0.10545567936228063,-0.09272794064509748,-0.08078289028604821,-0.06303267794799215
-0.12124300527979026,-0.17198638977385436,-0.157195031238096,-0.1430893558568564,-0.13268909119399439,-0.12124300527979026,-0.10788200466817746,-0.09504860948771353,-0.08209382342863557,-0.06230638866664278
-0.1251150339164517,-0.17893000167246842,-0.1635216339695647,-0.14800555316036063,-0.13681186072671375,-0.1251150339164517,-0.1102441237988042,-0.09726228643396018,-0.0831406432507603,-0.06150434081482342
-0.12824079749936407,-0.18447492206486266,-0.16794311833521902,-0.15180796763074764,-0.13997275702657222,-0.12824079749936407,-0.11229453067886006,-0.09897418094313863,-0.08376782334117003,-0.06029035741107554
-0.12718375484374436,-0.18994664745136852,-0.1702349141794759,-0.153288768298749,-0.13990523741973895,-0.12718375484374436,-0.11005900334935471,-0.09687073542398372,-0.08152691140643126,-0.05877541668812226
-0.12958387285470963,-0.19587035191334717,-0.1758002414112742,-0.15742433409405476,-0.14248899980798388,-0.12958387285470963,-0.11204636231645916,-0.09825534035252803,-0.08164953452294516,-0.057681703073010494
-0.1316252193329009,-0.2009884612189399,-0.18008439586438968,-0.16083895286672,-0.1445110458440787,-0.1316252193329009,-0.11364225878291717,-0.09934391226661968,-0.08154003367987493,-0.05618468786556308
-0.1328007040376013,-0.20487951525913664,-0.18230994676761073,-0.16293943476051487,-0.1454654332282071,-0.1328007040376013,-0.11449144478908839,-0.09969539799015234,-0.08097041732449002,-0.05403996440493982
