mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
-0.012032769,-0.020914985,-0.013747281,-0.014855644,-0.012206265,-0.012032769,-0.010761313,-0.009157633,-0.0063492507,-0.0048208116
-0.011836813,-0.020362193,-0.013402416,-0.014491416,-0.011588227,-0.011836813,-0.01103141,-0.0100454865,-0.007470213,-0.0057162633
