mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
0.0,-0.021103516041631555,-0.01385911240811918,-0.008635387704802279,-0.004171907552432516,0.0,0.004171907552432516,0.008635387704802273,0.013859112408119182,0.021103516041631555
0.0,-0.029844878599833518,-0.01959974473001539,-0.012212282408481255,-0.005899968241616809,0.0,0.005899968241616809,0.01221228240848125,0.019599744730015394,0.029844878599833518
0.0,-0.03655236200245069,-0.024004686838670672,-0.014956930247773137,-0.007225955845293438,0.0,0.007225955845293438,0.014956930247773132,0.024004686838670675,0.03655236200245069
0.0,-0.04220703208326311,-0.02771822481623836,-0.017270775409604557,-0.008343815104865033,0.0,0.008343815104865033,0.017270775409604547,0.027718224816238365,0.04220703208326311
0.0,-0.04718889643334544,-0.030989917452365297,-0.01930931392000378,-0.009328668883083875,0.0,0.009328668883083875,0.019309313920003773,0.0309899174523653,0.04718889643334544
0.0,-0.05169284608063674,-0.03394775368776699,-0.021152293607869146,-0.01021904475752312,0.0,0.01021904475752312,0.02115229360786914,0.033947753687767,0.05169284608063674
0.0,-0.055834655235219306,-0.03666776482397286,-0.022847088341531676,-0.011037829876488598,0.0,0.011037829876488598,0.022847088341531666,0.03666776482397287,0.055834655235219306
0.0,-0.059689757199667036,-0.03919948946003078,-0.02442456481696251,-0.011799936483233619,0.0,0.011799936483233619,0.0244245648169625,0.03919948946003079,0.059689757199667036
0.0,-0.06331054812489466,-0.04157733722435754,-0.025906163114406834,-0.01251572265729755,0.0,0.01251572265729755,0.025906163114406824,0.041577337224357545,0.06331054812489466
0.0,-0.0667351773294565,-0.043826361557957674,-0.02730749362578894,-0.013192730053345088,0.0,0.013192730053345088,0.02730749362578893,0.04382636155795768,0.0667351773294565
