model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order
RecursiveTabular,-2.751419993958131,-2.751419993958131,0.020606040954589844,0.02088189125061035,0.4248192310333252,2
SeasonalNaive,-2.047143270536144,-2.047143270536144,0.013819217681884766,0.014190196990966797,0.004138946533203125,1
ETS,-2.0471432662972915,-2.0471432662972915,0.0272219181060791,0.01439213752746582,0.003458738327026367,4
Chronos2,-2.0167353202233764,-2.0167353202233764,1.0695428848266602,0.042533159255981445,0.7408130168914795,6
Theta,-1.7908200148983826,-1.7908200148983826,0.028352975845336914,0.011934041976928711,0.003538846969604492,5
TemporalFusionTransformer,-1.7372695952962438,-1.7372695952962438,0.0193789005279541,0.027032136917114258,49.25511860847473,7
WeightedEnsemble,-1.1393891099933176,-1.1393891099933176,0.02853083610534668,0.014903147326549515,0.07839066599262878,8
DirectTabular,-1.1393891099933176,-1.1393891099933176,0.028348922729492188,0.01477193832397461,0.2706730365753174,3
