model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order
DirectTabular,-2.2648148722514554,-2.2648148722514554,0.017693281173706055,0.01526498794555664,0.2881441116333008,3
RecursiveTabular,-1.5568663018814748,-1.5568663018814748,0.021136999130249023,0.01742696762084961,0.38440489768981934,2
SeasonalNaive,-1.4237715268405062,-1.4237715268405062,0.014368057250976562,0.012826204299926758,0.003443002700805664,1
ETS,-1.4237715268405062,-1.4237715268405062,0.013000965118408203,0.014673948287963867,0.0038030147552490234,4
Theta,-1.1867006234209787,-1.1867006234209787,0.028324127197265625,0.014436721801757812,0.003475189208984375,5
Chronos2,-0.5792325123042396,-0.5792325123042396,0.8337709903717041,0.024473905563354492,0.8367633819580078,6
TemporalFusionTransformer,-0.5698302570250334,-0.5698302570250334,0.02118086814880371,0.006348133087158203,41.86267018318176,7
WeightedEnsemble,-0.42357885615808677,-0.42357885615808677,0.8838057518005371,0.04585159444832243,0.07643524999730289,8
