model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order
Chronos2,-4.412927344717077,-4.412927344717077,0.7664997577667236,0.025333881378173828,0.7289812564849854,6
RecursiveTabular,-4.359424523919299,-4.359424523919299,0.019453763961791992,0.018023967742919922,0.2629580497741699,2
SeasonalNaive,-3.786596568607515,-3.786596568607515,0.01681375503540039,0.016558170318603516,0.003155946731567383,1
ETS,-3.786596562065218,-3.786596562065218,0.017291784286499023,0.016975879669189453,0.003640890121459961,4
Theta,-3.6425535855945252,-3.6425535855945252,0.015434980392456055,0.016937971115112305,0.0034542083740234375,5
DirectTabular,-3.0419204956368393,-3.0419204956368393,0.016808271408081055,0.015275955200195312,0.2514312267303467,3
WeightedEnsemble,-2.8275295267920932,-2.8275295267920932,0.021286487579345703,0.005457688763272017,0.07397691701771691,8
TemporalFusionTransformer,-2.8275295267920932,-2.8275295267920932,0.021128177642822266,0.005291938781738281,33.14212107658386,7
