model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order
DirectTabular,-2.9680640542532313,-2.9680640542532313,0.01733994483947754,0.015292167663574219,0.2907989025115967,3
SeasonalNaive,-2.8384234919477143,-2.8384234919477143,0.017156124114990234,0.016581058502197266,0.004170894622802734,1
ETS,-2.8383485091712366,-2.8383485091712366,0.017219066619873047,0.012071847915649414,0.003431081771850586,4
Theta,-2.5674725099208664,-2.5674725099208664,0.015780925750732422,0.015559196472167969,0.003330707550048828,5
RecursiveTabular,-2.043908673611777,-2.043908673611777,0.020430803298950195,0.01915907859802246,0.3294639587402344,2
Chronos2,-1.9777327719922517,-1.9777327719922517,0.724783182144165,0.021006107330322266,0.7990989685058594,6
WeightedEnsemble,-0.9614395703520111,-0.9614395703520111,0.01991105079650879,0.006572102371137589,0.07417683300445788,8
TemporalFusionTransformer,-0.9614395703520111,-0.9614395703520111,0.019773006439208984,0.006443977355957031,38.738569259643555,7
