model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order
DirectTabular,-2.2485870115170004,-2.2485870115170004,0.030682802200317383,0.0145721435546875,0.5490059852600098,3
RecursiveTabular,-1.8151523963360934,-1.8151523963360934,0.01876997947692871,0.01815485954284668,0.35024285316467285,2
ETS,-1.1026756464106724,-1.1026756464106724,0.027318954467773438,0.01443791389465332,0.0034332275390625,4
SeasonalNaive,-1.102489071941409,-1.102489071941409,0.014350175857543945,0.014068126678466797,0.0032958984375,1
Theta,-0.898153185457001,-0.898153185457001,0.025735855102539062,0.01435708999633789,0.003343820571899414,5
TemporalFusionTransformer,-0.7704770669497136,-0.7704770669497136,0.01914191246032715,0.008127927780151367,39.601637840270996,7
Chronos2,-0.5289435793408228,-0.5289435793408228,0.7583250999450684,0.026993751525878906,0.6984822750091553,6
WeightedEnsemble,-0.41437532947022526,-0.41437532947022526,0.8086738586425781,0.05024148887605406,0.07456420897506177,8
