model,score_test,score_val,pred_time_test,pred_time_val,fit_time_marginal,fit_order
ETS,-1.1185725881218278,-1.1185725881218278,0.017066001892089844,0.013316869735717773,0.0034940242767333984,4
SeasonalNaive,-1.1185725880651203,-1.1185725880651203,0.01663684844970703,0.016410112380981445,0.0029668807983398438,1
RecursiveTabular,-1.0510213432040927,-1.0510213432040927,0.015109062194824219,0.01446080207824707,0.28385305404663086,2
DirectTabular,-0.9199952478677054,-0.9199952478677054,0.015880107879638672,0.014611959457397461,0.2727041244506836,3
Theta,-0.7374105393368582,-0.7374105393368582,0.0160219669342041,0.016663074493408203,0.0033447742462158203,5
TemporalFusionTransformer,-0.49502800851331613,-0.49502800851331613,0.019707202911376953,0.004970073699951172,32.48411202430725,7
Chronos2,-0.45931913398386337,-0.45931913398386337,0.810150146484375,0.02767205238342285,0.8983850479125977,6
WeightedEnsemble,-0.04438610315826026,-0.04438610315826026,0.8624362945556641,0.06461682703229599,0.07361233298433945,8
