mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
-0.05152794,-0.087402515,-0.07722643,-0.0697282,-0.05962464,-0.05152794,-0.04283693,-0.035098642,-0.026495788,-0.011335391
-0.055889875,-0.105071016,-0.088903576,-0.07693313,-0.06591495,-0.055889875,-0.047170088,-0.034876317,-0.020477751,-0.00079620956
-0.059167616,-0.12270132,-0.10136131,-0.0883349,-0.07129058,-0.059167616,-0.043507624,-0.0303032,-0.0136537645,0.008039578
-0.06934744,-0.1250499,-0.111180164,-0.0912621,-0.08013198,-0.06934744,-0.051300183,-0.03161718,-0.01625176,0.0043498427
